Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,AD,1.33E-07,0.354476869,0.222691235,0.486068051,0.821119875,0.747300512,0.843452631
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,PD,0.000517971,0.140390865,0.061116842,0.219636295,0.928605619,0.884287833,0.938950652
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,CSVD,3.42E-20,0.602491975,0.474049807,0.730637669,0.734654442,0.671702643,0.771740359
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,MS,0.00018358,-0.244988433,-0.373257175,-0.116590055,0.839881062,0.768737726,0.861358458
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,NMOSD,0.481128246,-0.053824471,-0.20349554,0.09588591,0.835808738,0.76682113,0.873499517
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,MCI,4.31E-06,0.457877069,0.262433488,0.652778643,0.806243468,0.702532267,0.854100683
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,AD,1.29E-12,0.479862264,0.347197125,0.612270857,0.788209774,0.713944706,0.817471286
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,PD,9.21E-13,0.28999416,0.210387359,0.434690385,0.872792839,0.830891006,0.892745096
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,CSVD,2.45E-18,0.570437597,0.442291953,0.698301334,0.742303569,0.675854453,0.781646021
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,MS,0.347410048,-0.061325139,-0.189192881,0.06657526,0.870628562,0.790055848,0.891307489
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,NMOSD,0.406926867,0.063365783,-0.086358582,0.213043817,0.785282198,0.707900256,0.823407709
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,MCI,0.002760751,0.296002749,0.102114528,0.489535535,0.874716629,0.78384321,0.917298523
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,AD,8.56E-19,0.603447212,0.469675519,0.73689687,0.704565267,0.626251618,0.732372488
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,PD,0.01433296,0.098977108,0.019756326,0.178177696,0.922809431,0.879449182,0.932249789
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,CSVD,0.038841187,0.132432539,0.006787078,0.258010174,0.900759012,0.827285819,0.92343596
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,MS,5.21E-07,0.329656463,0.200848712,0.45829077,0.826515686,0.75812557,0.859481738
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,NMOSD,2.90E-08,0.428566123,0.277036669,0.579789029,0.791264387,0.710347577,0.847912695
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,MCI,0.001756125,0.309554638,0.115559742,0.503178173,0.829773805,0.729770657,0.871077212
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,AD,1.87E-26,0.732774889,0.597596698,0.867569439,0.626551742,0.556447628,0.669751681
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,PD,1.22E-16,0.336865273,0.257109283,0.416553426,0.8541601,0.811469381,0.886911423
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,CSVD,8.29E-11,0.420465264,0.294012485,0.54721466,0.795670345,0.727100994,0.838511233
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,MS,0.000144705,0.248907552,0.120492771,0.377190579,0.77241864,0.702127381,0.810573646
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,NMOSD,0.043222333,0.154654182,0.004710205,0.304485516,0.737934479,0.669014176,0.783843
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,MCI,9.67E-06,0.440388984,0.245142829,0.635112825,0.807684504,0.704919915,0.861656445
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,AD,4.95E-32,0.8169098,0.680683874,0.952714222,0.587096464,0.525196489,0.627556066
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,PD,8.12E-14,0.303402652,0.223611959,0.382988694,0.878737664,0.829442277,0.90561802
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,CSVD,6.54E-18,0.562860358,0.43478258,0.690659698,0.748235152,0.694166464,0.790244519
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,MS,0.364191504,0.059221499,-0.068676282,0.187087746,0.876993207,0.81570071,0.909825674
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,NMOSD,0.690813082,-0.030385337,-0.180046424,0.119297933,0.853474137,0.777147675,0.889147413
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,MCI,0.000196068,0.369381469,0.174864168,0.563457743,0.798215543,0.692836244,0.849459421
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,AD,8.40E-22,0.656598855,0.522279447,0.790570462,0.645469446,0.593504368,0.682927495
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,PD,1.02E-22,0.400182798,0.320191542,0.480093909,0.829643331,0.790993854,0.857874467
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,CSVD,1.02E-11,0.440875969,0.313773675,0.56775705,0.805247581,0.740442024,0.828649222
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,MS,0.000623278,0.22393757,0.095623456,0.352133042,0.829537976,0.760898765,0.871917329
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,NMOSD,0.893761125,-0.010201459,-0.159862245,0.139466766,0.868510023,0.791121865,0.906966855
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,MCI,0.640039807,0.046000825,-0.146706598,0.238652472,0.913863739,0.820857774,0.928879125
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,AD,3.70E-06,0.310434744,0.178898877,0.441799737,0.839214542,0.771093697,0.861520347
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,PD,7.54E-05,0.160152325,0.080846948,0.239425126,0.926383276,0.886227588,0.939911037
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,CSVD,0.048050798,0.126718901,0.001086521,0.252286373,0.915407995,0.84923161,0.937706816
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,MS,0.000582063,0.225160111,0.096841288,0.353359639,0.877950434,0.808175037,0.900783519
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,NMOSD,0.002278356,0.233881186,0.08362058,0.383971918,0.841212464,0.761587185,0.879201374
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,MCI,0.000174432,0.372347642,0.177802299,0.566448613,0.8252612,0.727295588,0.883310628
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,AD,4.07E-27,0.730238747,0.597291533,0.862815902,0.654694976,0.589555619,0.711682543
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,PD,2.58E-11,0.260904247,0.184205967,0.337553388,0.879589779,0.843036058,0.902773745
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,CSVD,0.069400553,0.114621146,-0.009097751,0.238283074,0.941536385,0.878849214,0.957782515
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,MS,8.08E-13,0.435326258,0.316078353,0.554381682,0.819393568,0.759045261,0.859738653
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,NMOSD,8.81E-07,0.369164058,0.221912959,0.516162927,0.849961198,0.775632499,0.878649773
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,MCI,0.386054204,0.085291962,-0.10750163,0.277982195,0.858368473,0.760878136,0.889501715
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,AD,0.000556009,0.227195392,0.098180279,0.3560889,0.890939432,0.825120797,0.907589209
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,PD,0.028735476,-0.085243977,-0.161619952,-0.008851845,0.955841271,0.916373234,0.964442992
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,CSVD,0.002023102,0.195156083,0.071224567,0.318990849,0.854783674,0.780599055,0.883531938
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,MS,0.369964978,0.053889778,-0.063906607,0.171661829,0.928933919,0.867506386,0.932811167
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,NMOSD,0.381755951,0.06514328,-0.080802711,0.211044043,0.930512771,0.848664368,0.939195935
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,MCI,0.021139134,0.227488942,0.034073068,0.42063049,0.840831981,0.743480644,0.891970681
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,AD,7.03E-16,0.538820651,0.407824872,0.669535791,0.768951931,0.704000328,0.810570972
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,PD,0.020263302,0.090485193,0.014088198,0.166865067,0.948158538,0.905940566,0.956891112
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,CSVD,0.064790521,0.116574813,-0.007148066,0.24023975,0.925411709,0.853650657,0.940158437
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,MS,0.007327245,-0.161420165,-0.279338555,-0.043429071,0.822922793,0.763492245,0.859760282
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,NMOSD,0.994933034,-0.00047285,-0.146357311,0.145411913,0.806433941,0.741611849,0.861486935
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,MCI,0.566851806,0.056338155,-0.136388334,0.248996326,0.909162511,0.803528323,0.928788264
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,AD,0.250813586,0.075360508,-0.053244997,0.203925455,0.946326107,0.876774342,0.955716323
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,PD,0.002507437,0.117851002,0.041424186,0.194255479,0.922830343,0.886707813,0.934134348
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,CSVD,0.805090835,-0.015564229,-0.13915101,0.108030321,0.947378452,0.881425009,0.957451138
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,MS,0.343583467,0.05693065,-0.060868933,0.174704485,0.944396529,0.877859414,0.951052142
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,NMOSD,0.022188271,0.170605362,0.024395936,0.316696721,0.912096662,0.834776105,0.93871129
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,MCI,3.28E-11,0.670250932,0.470763245,0.867876499,0.709631344,0.623093472,0.781833441
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,AD,4.36E-30,0.774552551,0.641076925,0.907638555,0.654308042,0.597135802,0.688282366
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,PD,1.46E-35,0.492104806,0.41456233,0.569556478,0.800398682,0.762012021,0.826713291
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,CSVD,0.310077659,0.064038618,-0.059597838,0.187643215,0.917569786,0.849090385,0.935584131
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,MS,0.084779978,0.103654156,-0.014211254,0.221472755,0.833963767,0.766582046,0.858218222
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,NMOSD,0.635268235,-0.035320112,-0.181203857,0.110588161,0.835452628,0.765607178,0.883733348
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,MCI,0.382794974,-0.085879237,-0.278570284,0.106915925,0.855268403,0.766764249,0.897618325
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,AD,0.54494597,0.039715085,-0.088847788,0.168256616,0.895249984,0.822786206,0.91225329
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,PD,0.001981136,-0.120608905,-0.197016265,-0.044178683,0.877696906,0.843778848,0.898241949
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,CSVD,0.002149611,0.194007866,0.070080096,0.317839473,0.849963542,0.782099669,0.875588974
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,MS,7.72E-06,-0.270033661,-0.388272304,-0.151674006,0.839228046,0.771486922,0.856129843
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,NMOSD,2.42E-10,-0.478115925,-0.625913537,-0.329995132,0.772749493,0.706422839,0.827269812
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,MCI,0.000219784,0.366465866,0.171975988,0.560518115,0.849274907,0.751221672,0.899651053
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,AD,1.90E-26,0.71998361,0.587154629,0.852447128,0.680293616,0.613009411,0.714650794
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,PD,1.30E-36,0.499932961,0.422353271,0.577420473,0.794990032,0.760727832,0.81698507
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,CSVD,0.925758379,-0.005877269,-0.129464858,0.117713311,0.956328485,0.878563372,0.959017574
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,MS,2.37E-11,0.405628204,0.286568717,0.524507843,0.817712134,0.759954333,0.855207426
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,NMOSD,1.51E-07,0.394745354,0.247291126,0.54191274,0.840702362,0.745505728,0.882033901
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,MCI,0.010961555,0.251192426,0.05762574,0.444456602,0.873177316,0.767924164,0.900724095
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,AD,1.20E-29,0.768105309,0.634708306,0.901115509,0.64070412,0.573574789,0.66973024
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,PD,2.87E-17,0.331514931,0.254611514,0.408356222,0.850463065,0.812653409,0.873990464
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,CSVD,0.300566842,0.065311124,-0.058326927,0.188916658,0.899945454,0.840585907,0.929611903
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,MS,4.03E-06,0.27837246,0.159977391,0.396642839,0.888176277,0.818396771,0.907928716
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,NMOSD,0.007072963,0.201051264,0.054728215,0.347235398,0.900166749,0.816955808,0.936604165
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,MCI,0.001261883,0.319157978,0.125084922,0.51284843,0.818198712,0.720344127,0.88030359
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,AD,3.32E-25,0.700624594,0.568014663,0.832877792,0.668890379,0.602508291,0.70450115
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,PD,1.44E-20,0.365196689,0.28817901,0.442146123,0.844882992,0.808461064,0.867452778
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,CSVD,0.027917161,0.138828469,0.01505614,0.262531815,0.896084767,0.825068978,0.927336078
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,MS,1.45E-05,0.261671637,0.143346471,0.379879481,0.822847316,0.76596209,0.867405081
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,NMOSD,0.376465584,0.065870714,-0.080076409,0.21177213,0.892458881,0.814285029,0.92535721
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,MCI,0.000417199,0.349730322,0.155393907,0.543648517,0.841438421,0.74769903,0.892520615
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,AD,2.86E-17,0.56532062,0.434087308,0.696260484,0.740625165,0.678829059,0.775688264
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,PD,0.016905303,0.093112175,0.0167126,0.169494091,0.930732683,0.88836151,0.942370072
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,CSVD,0.002772731,0.189125977,0.065213834,0.31294434,0.906892956,0.8469963,0.930902236
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,MS,0.000252563,0.220604364,0.102433718,0.338675799,0.885147363,0.816576373,0.92188366
lh.aparc.volume.table_lh_insula_volume_loop_our_model.rds,lh_insula_volume,NMOSD,0.191761356,0.097254206,-0.04875055,0.243191509,0.913670627,0.838512097,0.946207882
lh.aparc.volume.table_lh_isthmuscingulate_volume_loop_our_model.rds,lh_isthmuscingulate_volume,MCI,0.000194089,0.36963962,0.175119902,0.563718029,0.796929466,0.714779482,0.86698805
lh.aparc.volume.table_lh_isthmuscingulate_volume_loop_our_model.rds,lh_isthmuscingulate_volume,AD,2.95E-20,0.619007491,0.48726054,0.75043546,0.722598916,0.660961877,0.765635886
