clinical_feature,MRI_feature,disease,rvalue,pvalue_r
MMSE,rh_superiortemporal_volume,MS,0.020325359,0.773474385
MMSE,rh_supramarginal_volume,MS,-0.068219763,0.333490515
MMSE,rh_temporalpole_volume,MS,-0.058153645,0.409858221
MMSE,rh_transversetemporal_volume,MS,-0.100757618,0.152615801
MMSE,Brainstem,MS,0.089327349,0.205014164
MMSE,cerebellum_total,MS,-0.006989873,0.921156867
MMSE,GMV,MS,-0.135749953,0.05346521
MMSE,mean_thickness,MS,-0.027450419,0.697448967
MMSE,sGMV,MS,0.060914037,0.387953796
MMSE,TCV,MS,-0.128867073,0.066894389
MMSE,total_surface_arrea,MS,0.033207346,0.638112169
MMSE,CSF,MS,-0.042240641,0.549581587
MMSE,WMV,MS,0.087958624,0.212068121
MMSE,lh.accumbens.area.volume,NMOSD,-0.131030257,0.060477514
MMSE,lh.amygdala.volume,NMOSD,0.024561487,0.726014941
MMSE,lh.caudate.volume,NMOSD,-0.197895766,0.004353967
MMSE,lh.hippocampus.volume,NMOSD,-0.052462643,0.453908653
MMSE,lh.pallidum.volume,NMOSD,-0.009342229,0.893977319
MMSE,lh.putamen.volume,NMOSD,-0.093605564,0.180812467
MMSE,lh.thalamus.volume,NMOSD,0.003226735,0.963285809
MMSE,lh.ventraldc.volume,NMOSD,-0.010552019,0.880344441
MMSE,rh.accumbens.area.volume,NMOSD,-0.107080926,0.125533179
MMSE,rh.amygdala.volume,NMOSD,0.00696808,0.920817983
MMSE,rh.caudate.volume,NMOSD,-0.217976509,0.001647022
MMSE,rh.hippocampus.volume,NMOSD,-0.034016723,0.627391593
MMSE,rh.pallidum.volume,NMOSD,0.070587992,0.313348064
MMSE,rh.putamen.volume,NMOSD,-0.138278135,0.04746579
MMSE,rh.thalamus.volume,NMOSD,0.042716953,0.542092841
MMSE,rh.ventraldc.volume,NMOSD,6.03E-06,0.999931312
MMSE,lh_bankssts_thickness,NMOSD,0.039968589,0.568410172
MMSE,lh_caudalanteriorcingulate_thickness,NMOSD,-0.063604864,0.363737371
MMSE,lh_caudalmiddlefrontal_thickness,NMOSD,0.021151449,0.762829768
MMSE,lh_cuneus_thickness,NMOSD,-0.125866707,0.071433701
MMSE,lh_entorhinal_thickness,NMOSD,-0.003274292,0.962745088
MMSE,lh_frontalpole_thickness,NMOSD,-0.102033856,0.144465613
MMSE,lh_fusiform_thickness,NMOSD,-0.073680066,0.292568254
MMSE,lh_inferiorparietal_thickness,NMOSD,0.108093836,0.121975944
MMSE,lh_inferiortemporal_thickness,NMOSD,0.041873532,0.550104611
MMSE,lh_insula_thickness,NMOSD,-0.019049657,0.785795058
MMSE,lh_isthmuscingulate_thickness,NMOSD,-0.185974725,0.007442079
MMSE,lh_lateraloccipital_thickness,NMOSD,-0.035901639,0.608430456
MMSE,lh_lateralorbitofrontal_thickness,NMOSD,-0.111601505,0.110259233
MMSE,lh_lingual_thickness,NMOSD,-0.127774095,0.06721208
MMSE,lh_medialorbitofrontal_thickness,NMOSD,-0.08733087,0.211960446
MMSE,lh_middletemporal_thickness,NMOSD,-0.006565416,0.925379993
MMSE,lh_paracentral_thickness,NMOSD,0.11468616,0.100701879
MMSE,lh_parahippocampal_thickness,NMOSD,-0.244889564,0.000388742
MMSE,lh_parsopercularis_thickness,NMOSD,-0.072513518,0.300297326
MMSE,lh_parsorbitalis_thickness,NMOSD,-0.03395102,0.628057056
MMSE,lh_parstriangularis_thickness,NMOSD,-0.124175572,0.075354792
MMSE,lh_pericalcarine_thickness,NMOSD,-0.275495984,6.13E-05
MMSE,lh_postcentral_thickness,NMOSD,-0.064060528,0.360303576
MMSE,lh_posteriorcingulate_thickness,NMOSD,-0.096322316,0.168426468
MMSE,lh_precentral_thickness,NMOSD,0.025932406,0.711384388
MMSE,lh_precuneus_thickness,NMOSD,0.001648265,0.981240971
MMSE,lh_rostralanteriorcingulate_thickness,NMOSD,-0.131756812,0.059053192
MMSE,lh_rostralmiddlefrontal_thickness,NMOSD,-0.121487037,0.081945852
MMSE,lh_superiorfrontal_thickness,NMOSD,0.025869383,0.712054709
MMSE,lh_superiorparietal_thickness,NMOSD,0.101003241,0.148585804
MMSE,lh_superiortemporal_thickness,NMOSD,-0.087730148,0.209870479
MMSE,lh_supramarginal_thickness,NMOSD,0.042594415,0.543253252
MMSE,lh_temporalpole_thickness,NMOSD,0.003149992,0.964158401
MMSE,lh_transversetemporal_thickness,NMOSD,-0.141062462,0.043131799
MMSE,rh_bankssts_thickness,NMOSD,0.022083811,0.75270696
MMSE,rh_caudalanteriorcingulate_thickness,NMOSD,-0.076658499,0.273440506
MMSE,rh_caudalmiddlefrontal_thickness,NMOSD,0.083311169,0.233836178
MMSE,rh_cuneus_thickness,NMOSD,-0.073371191,0.294601707
MMSE,rh_entorhinal_thickness,NMOSD,-0.0650228,0.35311871
MMSE,rh_frontalpole_thickness,NMOSD,-0.028293828,0.686431421
MMSE,rh_fusiform_thickness,NMOSD,0.008852214,0.899508289
MMSE,rh_inferiorparietal_thickness,NMOSD,0.070966348,0.310754837
MMSE,rh_inferiortemporal_thickness,NMOSD,0.056931198,0.416330573
MMSE,rh_insula_thickness,NMOSD,-0.040783132,0.560547505
MMSE,rh_isthmuscingulate_thickness,NMOSD,-0.137339228,0.049006841
MMSE,rh_lateraloccipital_thickness,NMOSD,-0.024162756,0.730289201
MMSE,rh_lateralorbitofrontal_thickness,NMOSD,-0.029753688,0.671171154
MMSE,rh_lingual_thickness,NMOSD,-0.119380074,0.087429158
MMSE,rh_medialorbitofrontal_thickness,NMOSD,0.074323134,0.288364747
MMSE,rh_middletemporal_thickness,NMOSD,0.031527872,0.652805296
MMSE,rh_paracentral_thickness,NMOSD,0.128724306,0.065186325
MMSE,rh_parahippocampal_thickness,NMOSD,-0.149191388,0.032333586
MMSE,rh_parsopercularis_thickness,NMOSD,-0.049374129,0.480953422
MMSE,rh_parsorbitalis_thickness,NMOSD,-0.005137219,0.9415795
MMSE,rh_parstriangularis_thickness,NMOSD,-0.019842025,0.777114292
MMSE,rh_pericalcarine_thickness,NMOSD,-0.160778568,0.020965552
MMSE,rh_postcentral_thickness,NMOSD,-0.034230157,0.625231951
MMSE,rh_posteriorcingulate_thickness,NMOSD,-0.071010685,0.31045188
MMSE,rh_precentral_thickness,NMOSD,0.111846779,0.109474162
MMSE,rh_precuneus_thickness,NMOSD,0.030844642,0.65985396
MMSE,rh_rostralanteriorcingulate_thickness,NMOSD,-0.183165032,0.008407582
MMSE,rh_rostralmiddlefrontal_thickness,NMOSD,-0.007448924,0.915373622
MMSE,rh_superiorfrontal_thickness,NMOSD,0.119740726,0.086470268
MMSE,rh_superiorparietal_thickness,NMOSD,0.045801558,0.513292801
MMSE,rh_superiortemporal_thickness,NMOSD,0.057526413,0.411466493
MMSE,rh_supramarginal_thickness,NMOSD,0.060047084,0.391241818
MMSE,rh_temporalpole_thickness,NMOSD,-0.018120135,0.796012134
MMSE,rh_transversetemporal_thickness,NMOSD,-0.069476797,0.321045608
MMSE,lh_bankssts_area,NMOSD,-0.087138436,0.212973026
MMSE,lh_caudalanteriorcingulate_area,NMOSD,-0.103385161,0.139195781
MMSE,lh_caudalmiddlefrontal_area,NMOSD,-0.117336498,0.093024472
MMSE,lh_cuneus_area,NMOSD,0.12916827,0.064257119
MMSE,lh_entorhinal_area,NMOSD,-0.18695825,0.007128206
MMSE,lh_frontalpole_area,NMOSD,-0.006674087,0.924148549
MMSE,lh_fusiform_area,NMOSD,-0.103009726,0.140644943
MMSE,lh_inferiorparietal_area,NMOSD,-0.088959624,0.203528067
MMSE,lh_inferiortemporal_area,NMOSD,-0.092786794,0.184673848
MMSE,lh_insula_area,NMOSD,-0.011544447,0.869187016
MMSE,lh_isthmuscingulate_area,NMOSD,-0.025728733,0.71355149
MMSE,lh_lateraloccipital_area,NMOSD,0.020092627,0.774374516
MMSE,lh_lateralorbitofrontal_area,NMOSD,-0.067040781,0.338345823
MMSE,lh_lingual_area,NMOSD,-0.009156142,0.896077158
MMSE,lh_medialorbitofrontal_area,NMOSD,-0.052524683,0.453374262
MMSE,lh_middletemporal_area,NMOSD,-0.091532954,0.190703939
MMSE,lh_paracentral_area,NMOSD,-0.043479923,0.534895413
MMSE,lh_parahippocampal_area,NMOSD,-0.052760537,0.451345922
MMSE,lh_parsopercularis_area,NMOSD,-0.038354566,0.584142894
MMSE,lh_parsorbitalis_area,NMOSD,0.005628847,0.9360001
MMSE,lh_parstriangularis_area,NMOSD,0.038549064,0.582236399
MMSE,lh_pericalcarine_area,NMOSD,0.065526503,0.349393899
MMSE,lh_postcentral_area,NMOSD,-0.164845523,0.017894055
MMSE,lh_posteriorcingulate_area,NMOSD,-0.114563901,0.101067782
MMSE,lh_precentral_area,NMOSD,-0.109245956,0.11802545
MMSE,lh_precuneus_area,NMOSD,-0.061557752,0.379413368
MMSE,lh_rostralanteriorcingulate_area,NMOSD,-0.193000151,0.005445983
MMSE,lh_rostralmiddlefrontal_area,NMOSD,-0.156499523,0.024679513
MMSE,lh_superiorfrontal_area,NMOSD,-0.073574614,0.29326143
MMSE,lh_superiorparietal_area,NMOSD,-0.080626441,0.249303767
MMSE,lh_superiortemporal_area,NMOSD,-0.094290253,0.177629379
MMSE,lh_supramarginal_area,NMOSD,-0.125210632,0.072934712
MMSE,lh_temporalpole_area,NMOSD,-0.156160346,0.024996723
MMSE,lh_transversetemporal_area,NMOSD,0.014951555,0.831091954
MMSE,rh_bankssts_area,NMOSD,-0.102912809,0.141020902
MMSE,rh_caudalanteriorcingulate_area,NMOSD,-0.116226574,0.096180907
MMSE,rh_caudalmiddlefrontal_area,NMOSD,-0.045217153,0.518687855
MMSE,rh_cuneus_area,NMOSD,0.04489834,0.52164325
MMSE,rh_entorhinal_area,NMOSD,-0.112718672,0.106718876
MMSE,rh_frontalpole_area,NMOSD,-0.023752713,0.734693403
MMSE,rh_fusiform_area,NMOSD,-0.137594781,0.048583323
MMSE,rh_inferiorparietal_area,NMOSD,-0.114204176,0.102150476
MMSE,rh_inferiortemporal_area,NMOSD,-0.177581917,0.01066158
MMSE,rh_insula_area,NMOSD,-0.00189927,0.978384922
MMSE,rh_isthmuscingulate_area,NMOSD,0.004277621,0.951341608
MMSE,rh_lateraloccipital_area,NMOSD,-0.036537548,0.60209123
MMSE,rh_lateralorbitofrontal_area,NMOSD,-0.120673542,0.084029194
MMSE,rh_lingual_area,NMOSD,-0.054735995,0.43455849
MMSE,rh_medialorbitofrontal_area,NMOSD,-0.036893129,0.598559456
MMSE,rh_middletemporal_area,NMOSD,-0.126959609,0.068989158
MMSE,rh_paracentral_area,NMOSD,-0.120704798,0.083948368
MMSE,rh_parahippocampal_area,NMOSD,-0.075912906,0.278147184
MMSE,rh_parsopercularis_area,NMOSD,-0.067650657,0.333959806
MMSE,rh_parsorbitalis_area,NMOSD,-0.095303697,0.172994229
MMSE,rh_parstriangularis_area,NMOSD,-0.064956812,0.353608518
MMSE,rh_pericalcarine_area,NMOSD,-0.007981137,0.909352235
MMSE,rh_postcentral_area,NMOSD,-0.082045773,0.241040303
MMSE,rh_posteriorcingulate_area,NMOSD,-0.0929985,0.183669668
MMSE,rh_precentral_area,NMOSD,-0.086075952,0.21862622
MMSE,rh_precuneus_area,NMOSD,-0.007387242,0.916071793
MMSE,rh_rostralanteriorcingulate_area,NMOSD,-0.179533133,0.009819544
MMSE,rh_rostralmiddlefrontal_area,NMOSD,-0.11515265,0.099315374
MMSE,rh_superiorfrontal_area,NMOSD,-0.215218784,0.001892125
MMSE,rh_superiorparietal_area,NMOSD,-0.092348309,0.186766518
MMSE,rh_superiortemporal_area,NMOSD,-0.124165123,0.075379549
MMSE,rh_supramarginal_area,NMOSD,-0.163424398,0.018919656
MMSE,rh_temporalpole_area,NMOSD,-0.152168772,0.029000895
MMSE,rh_transversetemporal_area,NMOSD,-0.019918384,0.776279184
MMSE,lh_bankssts_volume,NMOSD,-0.093241678,0.182521166
MMSE,lh_caudalanteriorcingulate_volume,NMOSD,-0.141240179,0.042866826
MMSE,lh_caudalmiddlefrontal_volume,NMOSD,-0.059275855,0.397365247
MMSE,lh_cuneus_volume,NMOSD,0.015855397,0.821048019
MMSE,lh_entorhinal_volume,NMOSD,-0.066861723,0.339640484
MMSE,lh_frontalpole_volume,NMOSD,-0.104381108,0.135406769
MMSE,lh_fusiform_volume,NMOSD,-0.150641862,0.030671412
MMSE,lh_inferiorparietal_volume,NMOSD,-0.104696079,0.134225094
MMSE,lh_inferiortemporal_volume,NMOSD,-0.027706086,0.692611667
MMSE,lh_insula_volume,NMOSD,-0.047420393,0.498501075
MMSE,lh_isthmuscingulate_volume,NMOSD,-0.092100827,0.18795528
MMSE,lh_lateraloccipital_volume,NMOSD,-0.002774334,0.96843039
MMSE,lh_lateralorbitofrontal_volume,NMOSD,-0.114426963,0.101478859
MMSE,lh_lingual_volume,NMOSD,-0.043687627,0.532944367
MMSE,lh_medialorbitofrontal_volume,NMOSD,-0.078325678,0.263112645
MMSE,lh_middletemporal_volume,NMOSD,-0.054303392,0.438203824
MMSE,lh_paracentral_volume,NMOSD,0.018333962,0.793658657
MMSE,lh_parahippocampal_volume,NMOSD,-0.200413785,0.003872836
MMSE,lh_parsopercularis_volume,NMOSD,-0.107389564,0.124440874
MMSE,lh_parsorbitalis_volume,NMOSD,0.015891071,0.820652177
MMSE,lh_parstriangularis_volume,NMOSD,-0.053764672,0.442767663
MMSE,lh_pericalcarine_volume,NMOSD,-0.100263768,0.151596523
MMSE,lh_postcentral_volume,NMOSD,-0.122329549,0.079832241
MMSE,lh_posteriorcingulate_volume,NMOSD,-0.166432839,0.016805997
MMSE,lh_precentral_volume,NMOSD,-0.07718484,0.270150629
MMSE,lh_precuneus_volume,NMOSD,-0.026417158,0.706235898
MMSE,lh_rostralanteriorcingulate_volume,NMOSD,-0.213452845,0.002066087
MMSE,lh_rostralmiddlefrontal_volume,NMOSD,-0.163354057,0.018971719
MMSE,lh_superiorfrontal_volume,NMOSD,-0.043865367,0.531277628
MMSE,lh_superiorparietal_volume,NMOSD,-0.049658135,0.478430694
MMSE,lh_superiortemporal_volume,NMOSD,-0.181526023,0.009020781
MMSE,lh_supramarginal_volume,NMOSD,-0.183315232,0.008353283
MMSE,lh_temporalpole_volume,NMOSD,-0.164968931,0.017807319
MMSE,lh_transversetemporal_volume,NMOSD,-0.069214569,0.322879866
MMSE,rh_bankssts_volume,NMOSD,-0.098620072,0.15845362
MMSE,rh_caudalanteriorcingulate_volume,NMOSD,-0.118937503,0.08861747
MMSE,rh_caudalmiddlefrontal_volume,NMOSD,-0.090613702,0.19521544
MMSE,rh_cuneus_volume,NMOSD,0.0203217,0.771872549
MMSE,rh_entorhinal_volume,NMOSD,-0.081824559,0.242315482
MMSE,rh_frontalpole_volume,NMOSD,-0.040735012,0.561010544
MMSE,rh_fusiform_volume,NMOSD,-0.127037709,0.068817111
MMSE,rh_inferiorparietal_volume,NMOSD,-0.130575972,0.061382359
MMSE,rh_inferiortemporal_volume,NMOSD,-0.174971757,0.011887331
MMSE,rh_insula_volume,NMOSD,-0.002157256,0.975449714
MMSE,rh_isthmuscingulate_volume,NMOSD,-0.024592915,0.725678395
MMSE,rh_lateraloccipital_volume,NMOSD,-0.050656493,0.469619841
MMSE,rh_lateralorbitofrontal_volume,NMOSD,-0.116094792,0.096561256
MMSE,rh_lingual_volume,NMOSD,-0.090996753,0.193326152
MMSE,rh_medialorbitofrontal_volume,NMOSD,0.015899897,0.820554248
MMSE,rh_middletemporal_volume,NMOSD,-0.037784721,0.589745122
MMSE,rh_paracentral_volume,NMOSD,-0.030432052,0.664125131
MMSE,rh_parahippocampal_volume,NMOSD,-0.14234101,0.041255771
MMSE,rh_parsopercularis_volume,NMOSD,-0.043730925,0.532538106
MMSE,rh_parsorbitalis_volume,NMOSD,-0.076796814,0.272573354
MMSE,rh_parstriangularis_volume,NMOSD,-0.092511467,0.185985825
MMSE,rh_pericalcarine_volume,NMOSD,-0.076522309,0.274296167
MMSE,rh_postcentral_volume,NMOSD,-0.06468101,0.355660337
MMSE,rh_posteriorcingulate_volume,NMOSD,-0.081864632,0.242084131
MMSE,rh_precentral_volume,NMOSD,-0.006058507,0.931126501
MMSE,rh_precuneus_volume,NMOSD,0.012256822,0.861193882
MMSE,rh_rostralanteriorcingulate_volume,NMOSD,-0.183887765,0.008149153
MMSE,rh_rostralmiddlefrontal_volume,NMOSD,-0.108115358,0.121901218
MMSE,rh_superiorfrontal_volume,NMOSD,-0.10276409,0.141599299
MMSE,rh_superiorparietal_volume,NMOSD,-0.062577985,0.371549911
MMSE,rh_superiortemporal_volume,NMOSD,-0.05282286,0.450810803
MMSE,rh_supramarginal_volume,NMOSD,-0.15264249,0.028498688
MMSE,rh_temporalpole_volume,NMOSD,-0.159441844,0.022070062
MMSE,rh_transversetemporal_volume,NMOSD,-0.031067385,0.657552662
MMSE,Brainstem,NMOSD,0.139399234,0.045678892
MMSE,cerebellum_total,NMOSD,0.003098008,0.964749516
MMSE,GMV,NMOSD,-0.084033328,0.229793359
MMSE,mean_thickness,NMOSD,-0.010750249,0.878113878
MMSE,sGMV,NMOSD,-0.088649401,0.205115174
MMSE,TCV,NMOSD,-0.02461565,0.72543498
MMSE,total_surface_arrea,NMOSD,-0.073497762,0.293767299
MMSE,CSF,NMOSD,0.056919013,0.416430499
MMSE,WMV,NMOSD,-0.017566487,0.802114354
MOCA,lh.accumbens.area.volume,HC,0.023306081,0.288855906
MOCA,lh.amygdala.volume,HC,0.018045259,0.411546168
MOCA,lh.caudate.volume,HC,-4.19E-05,0.998478665
MOCA,lh.hippocampus.volume,HC,0.031554979,0.150946616
MOCA,lh.pallidum.volume,HC,0.01616697,0.461919601
MOCA,lh.putamen.volume,HC,-0.001800005,0.934722084
MOCA,lh.thalamus.volume,HC,0.033448763,0.127899716
MOCA,lh.ventraldc.volume,HC,0.063714198,0.003706466
MOCA,rh.accumbens.area.volume,HC,0.031225389,0.155262247
MOCA,rh.amygdala.volume,HC,0.056448408,0.010152034
MOCA,rh.caudate.volume,HC,-0.018051216,0.411391796
MOCA,rh.hippocampus.volume,HC,0.029819078,0.174732997
MOCA,rh.pallidum.volume,HC,0.022662307,0.30238625
MOCA,rh.putamen.volume,HC,-0.021853921,0.319963826
MOCA,rh.thalamus.volume,HC,0.020058457,0.361344199
MOCA,rh.ventraldc.volume,HC,0.016890959,0.44210713
MOCA,lh_bankssts_thickness,HC,-0.009005543,0.681963489
MOCA,lh_caudalanteriorcingulate_thickness,HC,0.003772465,0.863706288
MOCA,lh_caudalmiddlefrontal_thickness,HC,-0.029596803,0.177970265
MOCA,lh_cuneus_thickness,HC,0.054684604,0.012768449
MOCA,lh_entorhinal_thickness,HC,-0.00447399,0.838681842
MOCA,lh_frontalpole_thickness,HC,0.003135812,0.886536261
MOCA,lh_fusiform_thickness,HC,-0.000528773,0.980804247
MOCA,lh_inferiorparietal_thickness,HC,-0.007663299,0.727309815
MOCA,lh_inferiortemporal_thickness,HC,0.004147838,0.850297504
MOCA,lh_insula_thickness,HC,0.034975526,0.111391537
MOCA,lh_isthmuscingulate_thickness,HC,-0.013256691,0.546347466
MOCA,lh_lateraloccipital_thickness,HC,0.015720219,0.474388255
MOCA,lh_lateralorbitofrontal_thickness,HC,0.023478857,0.285295125
MOCA,lh_lingual_thickness,HC,0.010008947,0.648788414
MOCA,lh_medialorbitofrontal_thickness,HC,0.032023789,0.144966213
MOCA,lh_middletemporal_thickness,HC,0.025978882,0.237082701
MOCA,lh_paracentral_thickness,HC,-0.006829502,0.755979474
MOCA,lh_parahippocampal_thickness,HC,-0.027827131,0.205349819
MOCA,lh_parsopercularis_thickness,HC,-0.011821907,0.590612915
MOCA,lh_parsorbitalis_thickness,HC,0.009268089,0.673220221
MOCA,lh_parstriangularis_thickness,HC,-0.010517985,0.632215779
MOCA,lh_pericalcarine_thickness,HC,-0.006458473,0.768848576
MOCA,lh_postcentral_thickness,HC,0.020148795,0.359185281
MOCA,lh_posteriorcingulate_thickness,HC,0.00493527,0.822314045
MOCA,lh_precentral_thickness,HC,-0.011239783,0.609030971
MOCA,lh_precuneus_thickness,HC,0.017080694,0.436996426
MOCA,lh_rostralanteriorcingulate_thickness,HC,0.017127123,0.435751
MOCA,lh_rostralmiddlefrontal_thickness,HC,-0.054227163,0.013537697
MOCA,lh_superiorfrontal_thickness,HC,-0.052672442,0.016466612
MOCA,lh_superiorparietal_thickness,HC,-0.019331019,0.379023637
MOCA,lh_superiortemporal_thickness,HC,0.00538621,0.806387418
MOCA,lh_supramarginal_thickness,HC,0.000635925,0.976915369
MOCA,lh_temporalpole_thickness,HC,0.010722347,0.625613385
MOCA,lh_transversetemporal_thickness,HC,0.027790013,0.205955155
MOCA,rh_bankssts_thickness,HC,-0.018255121,0.406127653
MOCA,rh_caudalanteriorcingulate_thickness,HC,-0.030181376,0.169550848
MOCA,rh_caudalmiddlefrontal_thickness,HC,-0.023157413,0.291943707
MOCA,rh_cuneus_thickness,HC,0.039210199,0.074284325
MOCA,rh_entorhinal_thickness,HC,-0.029477177,0.179730899
MOCA,rh_frontalpole_thickness,HC,0.036041088,0.100900937
MOCA,rh_fusiform_thickness,HC,0.000842309,0.969426643
MOCA,rh_inferiorparietal_thickness,HC,-0.000673459,0.975553251
MOCA,rh_inferiortemporal_thickness,HC,0.008834008,0.687699132
MOCA,rh_insula_thickness,HC,0.056786682,0.009708653
MOCA,rh_isthmuscingulate_thickness,HC,-0.001810336,0.934348263
MOCA,rh_lateraloccipital_thickness,HC,0.028616224,0.192785316
MOCA,rh_lateralorbitofrontal_thickness,HC,0.026036995,0.236034973
MOCA,rh_lingual_thickness,HC,0.016526112,0.452030085
MOCA,rh_medialorbitofrontal_thickness,HC,0.012665218,0.564395305
MOCA,rh_middletemporal_thickness,HC,0.027049773,0.218298845
MOCA,rh_paracentral_thickness,HC,0.015049032,0.493463145
MOCA,rh_parahippocampal_thickness,HC,-0.009248149,0.673882743
MOCA,rh_parsopercularis_thickness,HC,0.0227272,0.301003588
MOCA,rh_parsorbitalis_thickness,HC,0.028984255,0.187122186
MOCA,rh_parstriangularis_thickness,HC,0.006824065,0.756167585
MOCA,rh_pericalcarine_thickness,HC,-0.017694589,0.420695354
MOCA,rh_postcentral_thickness,HC,0.00743776,0.735029218
MOCA,rh_posteriorcingulate_thickness,HC,-0.006576966,0.764731554
MOCA,rh_precentral_thickness,HC,-0.000963277,0.965038524
MOCA,rh_precuneus_thickness,HC,0.036201791,0.09938939
MOCA,rh_rostralanteriorcingulate_thickness,HC,-0.001780744,0.935419049
MOCA,rh_rostralmiddlefrontal_thickness,HC,-0.009034396,0.681000504
MOCA,rh_superiorfrontal_thickness,HC,-0.014337933,0.514111632
MOCA,rh_superiorparietal_thickness,HC,-0.004338629,0.843498507
MOCA,rh_superiortemporal_thickness,HC,0.044078207,0.044786431
MOCA,rh_supramarginal_thickness,HC,0.005723124,0.794539829
MOCA,rh_temporalpole_thickness,HC,0.014887951,0.498101303
MOCA,rh_transversetemporal_thickness,HC,0.038657232,0.078464118
MOCA,lh_bankssts_area,HC,-0.00182304,0.933888582
MOCA,lh_caudalanteriorcingulate_area,HC,0.024201726,0.27071984
MOCA,lh_caudalmiddlefrontal_area,HC,0.064986915,0.003074268
MOCA,lh_cuneus_area,HC,-0.014706862,0.503343137
MOCA,lh_entorhinal_area,HC,-0.001958041,0.929005362
MOCA,lh_frontalpole_area,HC,-0.035116556,0.10995559
MOCA,lh_fusiform_area,HC,0.025363339,0.248382405
MOCA,lh_inferiorparietal_area,HC,0.007459268,0.734291904
MOCA,lh_inferiortemporal_area,HC,0.062541614,0.004391148
MOCA,lh_insula_area,HC,0.051110305,0.019955669
MOCA,lh_isthmuscingulate_area,HC,0.024780082,0.259431858
MOCA,lh_lateraloccipital_area,HC,0.002998822,0.891461628
MOCA,lh_lateralorbitofrontal_area,HC,0.016004863,0.466422696
MOCA,lh_lingual_area,HC,-0.053952208,0.01401951
MOCA,lh_medialorbitofrontal_area,HC,-0.01966582,0.370821635
MOCA,lh_middletemporal_area,HC,0.051382457,0.019304999
MOCA,lh_paracentral_area,HC,0.017961838,0.41371193
MOCA,lh_parahippocampal_area,HC,0.029418947,0.180592577
MOCA,lh_parsopercularis_area,HC,0.013947369,0.525640742
MOCA,lh_parsorbitalis_area,HC,0.010105626,0.645627138
MOCA,lh_parstriangularis_area,HC,0.008272611,0.706595041
MOCA,lh_pericalcarine_area,HC,-0.033743257,0.1245756
MOCA,lh_postcentral_area,HC,0.062968613,0.004129563
MOCA,lh_posteriorcingulate_area,HC,0.056663638,0.009867892
MOCA,lh_precentral_area,HC,0.067572337,0.002082232
MOCA,lh_precuneus_area,HC,-0.019549258,0.373664619
MOCA,lh_rostralanteriorcingulate_area,HC,-0.004576656,0.835032605
MOCA,lh_rostralmiddlefrontal_area,HC,0.069251287,0.001605466
