Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
lh.aparc.thickness.table_lh_precuneus_thickness_loop_our_model.rds,lh_precuneus_thickness,MS,0.000183547,-0.244991423,-0.373260158,-0.116593009,0.900567279,0.83603381,0.932374595
lh.aparc.thickness.table_lh_precuneus_thickness_loop_our_model.rds,lh_precuneus_thickness,NMOSD,2.98E-08,-0.428179612,-0.57939958,-0.276653362,0.824425329,0.749145075,0.859768154
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,MCI,0.885738227,0.014133584,-0.178531369,0.206781352,0.899664703,0.792421398,0.921833212
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,AD,0.063317471,-0.123950537,-0.254706025,0.006873829,0.886357635,0.811942299,0.90809704
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,PD,0.008613055,0.106190864,0.026962036,0.185398046,0.882188966,0.835532586,0.912877232
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,CSVD,4.10E-06,0.296570884,0.170332636,0.422658482,0.812905991,0.740595858,0.842420233
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,MS,0.000666322,-0.222738715,-0.350930218,-0.09442918,0.890778249,0.820907898,0.911410509
lh.aparc.thickness.table_lh_rostralanteriorcingulate_thickness_loop_our_model.rds,lh_rostralanteriorcingulate_thickness,NMOSD,0.005476555,-0.212774504,-0.362784675,-0.062609644,0.89701047,0.824561592,0.921687339
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,MCI,0.222568924,-0.120073745,-0.312829243,0.072827192,0.931908628,0.813599557,0.940539283
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,AD,0.000108935,-0.259137128,-0.39027813,-0.127852983,0.825134819,0.752339193,0.86259647
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,PD,1.64E-14,-0.311949591,-0.391560678,-0.232275579,0.886966221,0.853046259,0.906569255
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,CSVD,8.86E-06,0.285969416,0.159782048,0.412011422,0.802658478,0.724777507,0.837018639
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,MS,9.46E-21,-0.62402341,-0.754798785,-0.492930085,0.75971396,0.703500341,0.816589813
lh.aparc.thickness.table_lh_rostralmiddlefrontal_thickness_loop_our_model.rds,lh_rostralmiddlefrontal_thickness,NMOSD,4.12E-07,-0.390424902,-0.541371025,-0.239198505,0.82090978,0.740064545,0.870400144
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,MCI,0.745577879,-0.031915626,-0.224562534,0.160770048,0.878542841,0.77483842,0.909840011
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,AD,0.007059668,-0.180014873,-0.310894108,-0.049035791,0.791079192,0.713662701,0.814756582
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,PD,1.25E-05,-0.176788201,-0.256087051,-0.097453429,0.905424495,0.866842794,0.928195966
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,CSVD,0.000449458,0.225423566,0.099493621,0.351238505,0.811998255,0.740869726,0.849049062
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,MS,1.60E-13,-0.488534303,-0.618158258,-0.358660996,0.81157827,0.749869872,0.855922923
lh.aparc.thickness.table_lh_superiorfrontal_thickness_loop_our_model.rds,lh_superiorfrontal_thickness,NMOSD,0.00024997,-0.281133894,-0.431435014,-0.130629212,0.837785973,0.755477221,0.869944873
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,MCI,0.282366051,-0.105807043,-0.298532187,0.087046323,0.89870788,0.781294494,0.926887926
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,AD,0.010223931,0.171573567,0.040621043,0.302430858,0.724728539,0.654594974,0.762426856
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,PD,1.08E-12,-0.289092876,-0.368638543,-0.209488738,0.880576235,0.842050628,0.900424183
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,CSVD,2.23E-06,-0.304715444,-0.430839235,-0.178436946,0.8386403,0.774782409,0.876995619
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,MS,0.098076199,0.108019116,-0.019956979,0.2359377,0.8295263,0.768763056,0.856871289
lh.aparc.thickness.table_lh_superiorparietal_thickness_loop_our_model.rds,lh_superiorparietal_thickness,NMOSD,0.000427713,0.270292983,0.119847902,0.420542226,0.840668195,0.764847897,0.868663081
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,MCI,0.141576061,-0.144765583,-0.337585161,0.048229252,0.847439289,0.73833476,0.89771658
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,AD,0.000586902,0.22999347,0.098833469,0.361026232,0.773894148,0.697064332,0.80615085
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,PD,0.25846791,-0.045651674,-0.124819544,0.0335255,0.888523929,0.848424199,0.912665658
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,CSVD,0.944320162,-0.004472269,-0.129945117,0.121002862,0.890999795,0.812923083,0.91889353
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,MS,0.851551411,-0.01221099,-0.140062867,0.115647412,0.852140071,0.793399459,0.887327563
lh.aparc.thickness.table_lh_superiortemporal_thickness_loop_our_model.rds,lh_superiortemporal_thickness,NMOSD,0.198274133,-0.098331813,-0.248050068,0.05145829,0.88697395,0.801402556,0.907838756
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,MCI,0.721352347,-0.035080968,-0.227728527,0.157609147,0.865143093,0.739416216,0.889997774
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,AD,1.04E-06,0.327882135,0.196251018,0.459332996,0.696973539,0.623691934,0.724096508
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,PD,0.000150414,-0.153332615,-0.232595532,-0.074038479,0.907742294,0.866842439,0.931006326
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,CSVD,0.007063655,0.172820889,0.047068417,0.298484959,0.810879414,0.745686991,0.852728792
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,MS,1.28E-07,-0.347203995,-0.475928197,-0.218297324,0.878627408,0.808151909,0.905165051
lh.aparc.thickness.table_lh_supramarginal_thickness_loop_our_model.rds,lh_supramarginal_thickness,NMOSD,9.92E-08,-0.41126743,-0.562361517,-0.25987872,0.840706496,0.76706031,0.880441869
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,MCI,0.176186367,0.133181101,-0.05976783,0.325968794,0.886074448,0.7826684,0.929149051
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,AD,8.18E-08,0.360518672,0.228696342,0.492143351,0.718816279,0.64804916,0.760548419
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,PD,2.30E-06,0.191314235,0.111951585,0.27063801,0.8731642,0.835411095,0.899319214
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,CSVD,0.000808918,0.215118745,0.089226979,0.340900691,0.829395395,0.760174324,0.862915353
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,MS,0.283867943,0.069948146,-0.057963602,0.197822643,0.872157333,0.801738082,0.902496422
lh.aparc.thickness.table_lh_temporalpole_thickness_loop_our_model.rds,lh_temporalpole_thickness,NMOSD,0.011413575,-0.193698297,-0.343642805,-0.04361284,0.887500239,0.809218155,0.921352572
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,MCI,0.115817238,-0.154902146,-0.347752309,0.038135433,0.869022555,0.773077362,0.902795046
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,AD,0.317458123,0.066683452,-0.064035741,0.197365522,0.837590546,0.779055564,0.87599749
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,PD,0.855671187,-0.007347133,-0.086508846,0.071816079,0.922055747,0.880847628,0.939721603
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,CSVD,0.255484344,-0.072840099,-0.198336959,0.052694103,0.893823321,0.831547242,0.920368758
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,MS,0.120171395,0.101467701,-0.026495651,0.229377053,0.867424684,0.797748739,0.894854183
lh.aparc.thickness.table_lh_transversetemporal_thickness_loop_our_model.rds,lh_transversetemporal_thickness,NMOSD,0.099676132,0.125892399,-0.023965621,0.275658576,0.855541955,0.78222083,0.889022743
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,MCI,0.010140417,0.253887973,0.06030333,0.447166955,0.823910529,0.728259949,0.889409523
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,AD,6.80E-26,0.711403386,0.578672169,0.843773003,0.676457906,0.614956995,0.727091828
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,PD,6.84E-16,0.316482215,0.23962639,0.393278663,0.847708203,0.810967173,0.874320507
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,CSVD,0.787618717,0.016992263,-0.106602985,0.140579066,0.936332777,0.874007382,0.948089322
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,MS,1.49E-13,0.449514805,0.330172503,0.568658678,0.81318126,0.756389838,0.854711635
lh.aparc.volume.table_lh_bankssts_volume_loop_our_model.rds,lh_bankssts_volume,NMOSD,4.35E-07,0.379593785,0.232268523,0.526659919,0.851024858,0.774231991,0.885524434
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,MCI,0.855857978,-0.017866345,-0.210513189,0.174802283,0.901089507,0.778504394,0.916192598
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,AD,0.002776136,0.196717215,0.06781391,0.325515062,0.907835419,0.840052068,0.941556847
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,PD,0.189602426,-0.051111963,-0.127468941,0.025254722,0.949137457,0.905670848,0.954784226
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,CSVD,0.046451022,0.125718384,0.001976116,0.249398181,0.911625766,0.852334989,0.933997722
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,MS,0.351255285,0.056031569,-0.061767059,0.173804873,0.949041509,0.889904589,0.955392224
lh.aparc.volume.table_lh_caudalanteriorcingulate_volume_loop_our_model.rds,lh_caudalanteriorcingulate_volume,NMOSD,0.378257188,0.065623664,-0.080323053,0.211524848,0.950705742,0.866785304,0.953311673
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,MCI,0.766776321,0.029172876,-0.163509086,0.22181945,0.878921906,0.767559278,0.921856979
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,AD,4.89E-14,0.501955348,0.371272317,0.632375791,0.771634586,0.711799715,0.819755438
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,PD,5.62E-06,0.17722352,0.10070758,0.253705936,0.924009355,0.884691119,0.942753524
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,CSVD,0.506171874,-0.041935774,-0.16552775,0.081677048,0.942228489,0.870871031,0.947901622
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,MS,0.00363279,-0.17512341,-0.293072663,-0.057095276,0.891370704,0.828438973,0.914864656
lh.aparc.volume.table_lh_caudalmiddlefrontal_volume_loop_our_model.rds,lh_caudalmiddlefrontal_volume,NMOSD,0.964489727,-0.003314896,-0.149198396,0.142570997,0.878271195,0.809679003,0.911587023
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,MCI,0.645563626,-0.045242296,-0.237893509,0.147463738,0.932562426,0.827087901,0.937851838
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,AD,0.528524753,0.041349616,-0.087214997,0.169891512,0.953822449,0.887721563,0.952667182
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,PD,6.96E-05,0.155193948,0.078714979,0.231643552,0.917488122,0.88236096,0.932350495
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,CSVD,0.147570821,-0.091386957,-0.215017632,0.032289187,0.933866806,0.871878749,0.95785538
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,MS,0.329906241,0.058565983,-0.059235349,0.176340841,0.949870721,0.884846056,0.956611979
lh.aparc.volume.table_lh_cuneus_volume_loop_our_model.rds,lh_cuneus_volume,NMOSD,0.018914593,0.17510395,0.02887882,0.321207969,0.90508606,0.828153818,0.923234052
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,MCI,3.18E-08,0.554300891,0.357642453,0.750310543,0.733343972,0.635576469,0.787564905
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,AD,5.33E-28,0.74361523,0.610511492,0.876342947,0.667495172,0.599060803,0.71665508
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,PD,5.85E-44,0.551838873,0.473998444,0.629578215,0.792366309,0.757278085,0.821605849
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,CSVD,0.519238865,-0.040655555,-0.164247023,0.082956175,0.924540425,0.857579848,0.945883294
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,MS,0.060916557,0.11271876,-0.005163118,0.230549769,0.877848586,0.809039065,0.90480586
lh.aparc.volume.table_lh_entorhinal_volume_loop_our_model.rds,lh_entorhinal_volume,NMOSD,0.588565046,-0.040279742,-0.186165211,0.105633339,0.891703982,0.815169229,0.922076251
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,MCI,0.032457233,-0.210939469,-0.404003422,-0.017620974,0.861350219,0.767170578,0.913392971
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,AD,0.957151671,-0.00352459,-0.132063232,0.125015961,0.905247813,0.837152394,0.937749941
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,PD,0.055408156,-0.074656678,-0.151025566,0.001726364,0.885496932,0.853504297,0.911085091
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,CSVD,0.122041562,0.097584456,-0.026102269,0.221222635,0.894513849,0.815581469,0.914046923
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,MS,2.71E-06,-0.2833679,-0.401657731,-0.164951175,0.850047597,0.793361528,0.882722111
lh.aparc.volume.table_lh_frontalpole_volume_loop_our_model.rds,lh_frontalpole_volume,NMOSD,8.60E-12,-0.51676549,-0.664896944,-0.368286291,0.760687415,0.686092694,0.809959122
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,MCI,0.032206226,0.211247702,0.017927381,0.404313019,0.850434543,0.748226703,0.894698981
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,AD,1.22E-24,0.691715147,0.559204189,0.823873411,0.676940827,0.629591164,0.724557355
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,PD,8.98E-50,0.590143444,0.512095026,0.668084272,0.762890333,0.727626946,0.791732566
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,CSVD,0.027311631,-0.139371992,-0.263076389,-0.01559837,0.917558218,0.858315624,0.945457915
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,MS,2.75E-12,0.424770739,0.305591244,0.543762243,0.810459611,0.742978305,0.851515069
lh.aparc.volume.table_lh_fusiform_volume_loop_our_model.rds,lh_fusiform_volume,NMOSD,7.07E-09,0.436122625,0.288361741,0.583587486,0.824566496,0.758909906,0.875165811
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,MCI,0.384836788,0.085510969,-0.107283294,0.278201497,0.892298132,0.787017038,0.920370483
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,AD,1.55E-28,0.751652093,0.618453058,0.884471538,0.676998612,0.612975883,0.724453936
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,PD,3.74E-27,0.425142645,0.347895547,0.502310744,0.8285581,0.796975997,0.857666523
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,CSVD,0.263971423,-0.070477121,-0.194086815,0.053167655,0.920024435,0.864059684,0.938466968
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,MS,6.08E-07,0.301495808,0.182997354,0.419859436,0.876998972,0.821959103,0.915168085
lh.aparc.volume.table_lh_inferiorparietal_volume_loop_our_model.rds,lh_inferiorparietal_volume,NMOSD,0.003370147,0.218949133,0.072551449,0.365195656,0.895305921,0.828627126,0.927705283
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,MCI,0.226378777,0.119088951,-0.073808542,0.311842189,0.873986704,0.782990873,0.916481257
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,AD,1.47E-23,0.674340829,0.542019538,0.806317408,0.706594144,0.644705182,0.75770521
lh.aparc.volume.table_lh_inferiortemporal_volume_loop_our_model.rds,lh_inferiortemporal_volume,PD,2.50E-33,0.475138194,0.397674429,0.55251411,0.817981762,0.784413819,0.843788869
